"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1338,11.727,21.7381,88.8409,286.4635,6.4271,7.3675,2.4615,3.6802,4.9109
1338.125,11.746,37.041,93.5692,283.1859,5.9414,6.1353,2.4523,3.6796,4.7984
1338.25,11.765,44.0803,95.7365,282.1578,5.8087,5.7394,2.4161,3.6661,4.7265
1338.375,11.784,47.2987,99.0219,282.4469,5.7189,5.79,2.4009,3.6207,4.6436
1338.5,11.803,49.3561,104.5443,284.6085,5.6175,6.006,2.4282,3.5324,4.5293
1338.625,11.822,52.2198,110.4222,287.797,5.4402,5.8602,2.4411,3.3999,4.3607
1338.75,11.841,53.9192,111.2873,288.6624,5.4019,5.8543,2.4291,3.3728,4.3142
1338.875,11.86,55.2222,110.1753,288.8553,5.4801,6.0668,2.413,3.4041,4.356
1339,11.879,56.3664,108.9641,288.5911,5.5911,6.4979,2.3948,3.4449,4.418
1339.125,11.898,58.9612,106.7358,288.5464,5.6833,6.6842,2.3991,3.4702,4.4645
1339.25,11.917,61.0993,106.6292,291.4916,5.5384,6.2981,2.4087,3.3934,4.3462
1339.375,11.936,63.3127,108.8516,296.8341,5.2835,5.6563,2.4448,3.2079,4.0991
1339.5,11.955,65.5761,113.8359,304.9296,4.8354,5.0045,2.4763,2.9339,3.7924
1339.625,11.973,68.0974,127.4773,320.5834,4.2323,4.0378,2.4235,2.4593,3.213
1339.75,11.992,69.1564,132.9398,328.0799,4.0487,3.6788,2.4208,2.304,3.01
1339.875,12.023,69.5434,133.4586,329.5308,4.0096,3.5877,2.4041,2.2747,2.9757
1340,12.063,69.6632,130.4163,324.5703,4.0426,3.5865,2.3837,2.3648,3.0565
1340.125,12.102,69.4193,118.4003,304.2729,4.6798,4.3186,2.3685,2.85,3.7146
1340.25,12.141,69.0785,110.3293,296.3046,5.1266,4.9965,2.3893,3.165,4.047
1340.375,12.18,68.7294,105.2866,293.763,5.3946,5.5577,2.4156,3.318,4.258
1340.5,12.219,68.4047,104.5283,291.4411,5.5207,5.9438,2.4356,3.4008,4.3689
1340.625,12.258,68.4521,110.5596,289.1863,5.4054,5.8369,2.4797,3.3807,4.313
1340.75,12.297,68.3797,112.0682,287.5089,5.3531,5.5265,2.4847,3.3652,4.3153
1340.875,12.336,68.128,110.703,284.1602,5.4079,5.3482,2.4661,3.4499,4.3984
1341,12.375,67.7199,107.9804,279.3876,5.5465,5.4162,2.4467,3.5625,4.529
1341.125,12.414,65.8,105.4042,278.8365,5.6872,5.9217,2.4434,3.6251,4.609
1341.25,12.453,64.3233,104.6968,278.5952,5.7561,6.1596,2.4309,3.6546,4.6502
1341.375,12.492,62.9218,104.5534,278.7959,5.7786,6.2915,2.4019,3.6616,4.6604
1341.5,12.531,61.4,104.3703,280.1934,5.7867,6.3782,2.3726,3.6431,4.6556
1341.625,12.57,59.1432,102.187,281.2481,5.8016,6.3579,2.4204,3.6379,4.674
1341.75,12.609,57.9311,100.0056,281.1528,5.8468,6.2868,2.4411,3.6612,4.7047
1341.875,12.648,57.0363,97.7765,280.4809,5.9248,6.263,2.4523,3.7006,4.7679
1342,12.688,55.9043,95.9215,280.1271,5.984,6.2953,2.4523,3.7205,4.8193
1342.125,12.727,51.3451,95.4525,280.2192,6.1304,6.8592,2.3707,3.7397,4.8702
1342.25,12.766,48.6629,95.4125,280.1714,6.2514,7.2186,2.3503,3.7506,4.8919
1342.375,12.805,47.1834,96.0889,280.1143,6.2234,7.1492,2.373,3.7469,4.8742
1342.5,12.844,46.4161,98.3727,279.5472,6.0575,6.8106,2.4226,3.7273,4.8157
